product_id,product_name,manufacturer,matched_name,matched_maker,similarity,maker_status,raw_length
29547,"6년근고려홍삼진액골드","에이치엘비제약향남공장","6년근고려홍삼진액골드","주식회사 성윤에프엔지(F&G)",1.00,❌불일치,20
29549,"이엔 블루베리","(주)이엔푸드","블루베리","풀무원건강생활(주)",0.63,❌불일치,37
29567,"두솔맑은두부","(주)두솔","두솔맑은두부","(주)오빌식품",1.00,❌불일치,8
29592,"오트밀 오곡","주식회사 오뚜기","오트밀","한중식품",0.67,❌불일치,7
29598,"청정원 양송이수프","대상(주)오산공장","양송이수프","태원식품산업(주)",0.60,❌불일치,90
29606,"자색고구마칩","(주)에이뷰","자색고구마칩","(주)코스모스제과",1.00,❌불일치,64
29625,"설록 찬물 현미녹차","농업회사법인(주)오설록농장","찬물 현미녹차","녹차원주식회사",0.73,❌불일치,8
29636,"초코칩 쿠키","롯데웰푸드(주)","초코칩 쿠키","장애인보호작업장꿈꾸는나무",1.00,❌불일치,43
29676,"치즈맛씨즈닝","참나무식품","치즈맛씨즈닝","화남식품산업",1.00,❌불일치,83
29680,"돼지양념불고기","태하식품","돼지양념불고기K","이푸드(주)",0.70,❌불일치,100
29686,"삼육두유 검은콩칼슘","네이처세븐","삼육두유 검은콩칼슘","삼육식품",1.00,❌불일치,108
29696,"레몬에이드","해태에이치티비주식회사","레몬에이드","매일유업(주)광주공장",1.00,❌불일치,19
29705,"다시마가루","농업회사법인주식회사 두리두리","레드원 다시마가루","엘제이본가",0.60,❌불일치,6
29734,"감자수제비","유림식품","감자수제비","금성제면",1.00,❌불일치,17
29743,"단호박두부과자","김성모 FOOD","단호박두부과자","(주)소이빈델리",1.00,❌불일치,68
29748,"누룽지향캔디","매일식품","누룽지향캔디","고려식품",1.00,❌불일치,42
29757,"다이어트쉐이크 쿠키앤크림","코스맥스엔비티(주)","진짜 맛있는 다이어트쉐이크 쿠키앤크림","(주)휴먼나이즈",0.67,❌불일치,173
29765,"들깨 가루","늘품&제이","다들림 들깨 가루","주식회사 다들림푸드",0.60,❌불일치,6
29773,"태양의 맛! 썬 오리지널","(주)오리온 이천공장","태양의 맛! 썬","농업회사법인 오리���농협 주식회사",0.62,❌불일치,35
29779,"바로가페 블루마운틴 블랜드","(주)구띠에커피","블루마운틴 블랜드","에스앤비코리아",0.64,❌불일치,28
29805,"돼지고추장불고기","태하식품","돼지고추장불고기 만두","우현식품",0.75,❌불일치,113
29810,"유기농녹차","녹차원주식회사","유기농녹차환","산장유기농",0.63,❌불일치,13
29812,"르)초코바바리안","(주)샤니","초코바바리안","신진식품",0.78,❌불일치,92
29813,"오징어무말랭이무침","(주)이음푸드시스템 가동","오징어무말랭이무침","집반찬연구소",1.00,❌불일치,46
29823,"맥반석오징어","(주)신원종합상사","맥반석오징어","금한산업",1.00,❌불일치,120
29836,"떡꼬치떡(냉동)","한소담","떡꼬치떡(냉동)","맛골",1.00,❌불일치,10
29842,"얼그레이 홍차","주식회사 티젠","얼그레이 홍차","한국제다",1.00,❌불일치,11
29843,"매운탕용소스","서정쿠킹(주)","매운탕용소스","(주)한국소스",1.00,❌불일치,56
29852,"행운찹쌀떡","(주)예당식품","행운찹쌀떡","사임당푸드영농조합법인",1.00,❌불일치,41
29863,"델몬트 망고","롯데칠성음료(주)","델몬트 망고","롯데웰푸드주식회사천안공장",1.00,❌불일치,47
29874,"새우살볶음밥","주식회사 인스밸류","새우살볶음밥","(주)푸드케어 2공장",1.00,❌불일치,46
29878,"담은 산수유환","한아바이오텍","산수유환","우리홍화인영농조합법인",0.63,❌불일치,29
29889,"대굴령메밀뻥튀기","예송FNC","대굴령메밀뻥튀기","맥진민속제과",1.00,❌불일치,49
29904,"모카마일드 커피믹스","(주)코시스템","모카마일드 커피믹스","(주)희창유업 제2공장",1.00,❌불일치,30
29925,"송편(흰/깨)","(주)예당식품","깨 흰 송편","시루모루",1.00,❌불일치,29
29929,"양념돼지갈비","(주)미앤미","양념돼지갈비","(주)푸드스토어",1.00,❌불일치,110
29939,"고추장볶음(매운맛)양념","오케이아이레스토랑시스템(주)","매운맛 고추장볶음","한일식품",0.77,❌불일치,38
29941,"오리고추장불고기","태하식품","올특찬 오리고추장불고기","(주)베베쿡",0.69,❌불일치,74
29946,"펭귄골뱅이가미","(주)펭귄종합식품","펭귄골뱅이가미","남일종합식품산업사",1.00,❌불일치,89
29955,"올리브유로 구운 生生 파래김","예맛식품","올리브유로 구운 해스토리 파래김","(주)진현식품",0.62,❌불일치,13
29963,"도토리묵가루","고향식품","도토리묵가루","(주)성진식품",1.00,❌불일치,11
29979,"청정원 쇠고기수프","대상(주)오산공장","쇠고기수프","(주)선제",0.60,❌불일치,103
29995,"국산 다진마늘","농업회사법인(주)제주내츄럴푸드","국산 다진마늘","(주)이마트후레쉬센터",1.00,❌불일치,7
30009,"계피맛캔디","이화제과","계피맛캔디","칠성제과",1.00,❌불일치,22
30018,"불고기맛버거","정모상사","불고기맛버거","엔젤식품",1.00,❌불일치,46
30031,"정성 영양삼계죽","(주)동우F&C","영양삼계죽","(주)신세계푸드 음성공장",0.67,❌불일치,142
30036,"제주 한라봉초콜릿","주식회사 제주내먹","한라봉초콜릿","(주)코롬방제과",0.70,❌불일치,84
30045,"간장깻잎지","청아원(주)","간장깻잎지","(주)유창상사",1.00,❌불일치,22
30056,"전통재래식된장","김포맥아식품","전통재래식된장","광산식품",1.00,❌불일치,6
30066,"뜰애담 잎새고기만두","(주)중원명가유통","잎새고기만두","(주)우리들식품",0.64,❌불일치,101
30072,"강남맥아물엿","(주)에스아이푸드","강남맥아물엿","농업회사법인케이엔푸드(주)",1.00,❌불일치,29
30074,"매콤한 주꾸미볶음","(주)참맛나라","매콤 주꾸미볶음","영동씨푸드(주)",0.73,❌불일치,7
30083,"산양산삼액","한산원","산양산삼액","백화산양산삼조합",1.00,❌불일치,54
30090,"황석어액젓","참맛촌","김정배 황석어액젓","굴다리영어조합법인",0.60,❌불일치,9
30103,"고들빼기무침","농업회사법인 주식회사 초록들","고들빼기무침","한양식품",1.00,❌불일치,66
30112,"새송이버섯 스낵","(주)에이뷰","새송이버섯","(주)하늘바이오 농업회사법인 신공장",0.67,❌불일치,23
30140,"풀목산 보리고추장","농업회사법인 풀목산농원(주)","보리고추장","신송식품주식회사",0.60,❌불일치,54
30154,"토마토주스","농업회사법인토마토주식회사","토마토주스","(주)풀무원헬스케어",1.00,❌불일치,19
30159,"냉동카스테라경단","한소담","냉동카스테라경단","농업회사법인(주)안성떡방",1.00,❌불일치,44
30175,"모듬야채장아찌","(주)한스비앤에프 단양지점","모듬야채장아찌","주식회사 그린웰푸드",1.00,❌불일치,61
30181,"강화홍삼캔디","이화제과","강화홍삼캔디","맘모스식품",1.00,❌불일치,37
30192,"팡찌니 단호박찐빵","(주)샤니","단호박찐빵","주)한살림우리밀제과",0.60,❌불일치,40
30203,"동원참치김치찌개용","(주)동원F&B","동원참치김치찌개","오성푸드 주식회사",0.73,❌불일치,83
30210,"등심돈까스","돈까스뱅크(주)","등심돈까스","(주)삼삼무무푸드",1.00,❌불일치,30
30241,"옛날메주된장","농업회사법인 (주)대성식품","옛날메주된장","씨제이제일제당(주)",1.00,❌불일치,17
30255,"좋은상품 고소한 누룽지","한국에스비식품(주)","고소한 누룽지","농업회사법인(주)한도",0.62,❌불일치,22
30261,"수제고기왕만두","소문난식품","수제고기왕만두","(주)한끼식품",1.00,❌불일치,135
30291,"나뚜루 스트로베리","롯데웰푸드(주)","스트로베리","(주)테이트",0.60,❌불일치,65
30302,"진미채조림","주식회사찬드림","진미채조림","(주)도들샘",1.00,❌불일치,69
30313,"구멍난 쌀 떡볶이","(주)송학식품(제1공장)","쌀 떡볶이","오복식품",0.60,❌불일치,15
30320,"리이브 사과","서울우유협동조합양주공장","리이브 사과","서울우유협동조합안산공장",1.00,❌불일치,62
30341,"케이준 머스타드소스","대원","머스타드소스","한국에스비식품(주)",0.64,❌불일치,78
30346,"오리고추장불고기","태하식품","올특찬 오리고추장불고기","(주)베베쿡",0.69,❌불일치,74
30378,"영인 수제치즈돈까스","주식회사 영인푸드","수제치즈돈까스","주식회사 케이비식품",0.73,❌불일치,36
30385,"간장돼지불고기","(주)미소담은","간장돼지불고기","주식회사 진가네",1.00,❌불일치,63
30387,"삼겹파꼬치","(주)마루종합식품","삼겹파꼬치","(주)바르미",1.00,❌불일치,18
30394,"죽염고추장","운장식품","죽염고추장","(주) 개암죽염식품",1.00,❌불일치,31
30409,"강력쌀가루","주식회사 농심미분","강력쌀가루","(주)대두식품",1.00,❌불일치,23
30419,"양념조개젓","옹골찬 동광","양념조개젓","덕양식품",1.00,❌불일치,36
30426,"딸기쉐이크","참존식품","딸기쉐이크","셀플러스",1.00,❌불일치,59
30427,"치킨가라아게","(주)한국데리카후레쉬","치킨가라아게 도시락","행복도시락 사회적협동조합(하랑푸드)",0.64,❌불일치,129
30433,"순살돈까스","(주)육화원 에프앤디","순살돈까스 염지제","대원",0.60,❌불일치,114
30444,"고려홍삼편","고려인삼제조주식회사","고려홍삼편","(주)케이지앤에프",1.00,❌불일치,14
30450,"티오 아이스티 복숭아맛","동서식품(주)","아이스티 티오 복숭아","신우식품 주식회사",0.79,❌불일치,56
30457,"고려홍삼절편","케이지랩(주)","고려홍삼절편","(주)건보",1.00,❌불일치,8
30458,"베리베리굿","주식회사삼립","베리베리굿","농업회사법인 지에이치내츄럴 주식회사",1.00,❌불일치,14
30475,"종합캔디1","매일제과산업(주)","종합캔디1","미성식품",1.00,❌불일치,43
30477,"가마솥누룽지","성은식품","가마솥누룽지","주식회사 대한식품",1.00,❌불일치,6
30478,"봉밀절편홍삼-로얄","(주)한국인삼공사","봉밀절편홍삼","강원인삼농협",0.70,❌불일치,18
30487,"고추장볶음(매운맛)양념","오케이아이레스토랑시스템(주)","매운맛 고추장볶음","한일식품",0.77,❌불일치,38
30489,"헛개나무열매","(주)웰팜","헛개나무열매","(주)유성식품",1.00,❌불일치,6
30492,"담터 매실홍차","(주)담터","매실홍차","(주)고려원인삼",0.63,❌불일치,44
30497,"노블레스 골드","(주)한풍네이처팜 제2공장","노블레스","삼양사",0.63,❌불일치,85
30505,"고기왕만두","대영식품","고기왕만두","(주)취영루",1.00,❌불일치,137
30506,"장용삼의 순대포착","장용삼 F&B","장용삼의 순대포착","주나식품",1.00,❌불일치,48
30513,"누룽지향캔디","(주)한일제과","누룽지향캔디","고려식품",1.00,❌불일치,42
30522,"단호박머핀","주식회사삼립","단호박머핀","한터",1.00,❌불일치,42
30524,"소프트카스테라","(주)샤니","소프트카스테라","서울식품공업(주)",1.00,❌불일치,49
30579,"아몬드쿠키","(주)조이푸드 성남지점","아몬드쿠키","엘리시온",1.00,❌불일치,70
30581,"옛날땅콩캬라멜","동아제과","옛날땅콩캬라멜","더식품",1.00,❌불일치,45
30602,"프리미엄돈까스","(주)동원F&B","프리미엄돈까스소스","(주)원일식품",0.64,❌불일치,53
30615,"아몬드 초코볼","롯데웰푸드(주)","아몬드 초코볼","(주)자연맘",1.00,❌불일치,11
30633,"좋은상품 오리지날 커피믹스","한국맥널티주식회사","오리지날 커피믹스","(주)대상다이브스 이천공장",0.67,❌불일치,17
30642,"무뼈양념닭발","태하식품","무뼈양념닭발","부연식품",1.00,❌불일치,6
30649,"유진 더 건강한 훈제연어 스파이스","(주)유진수산","유진 더 건강한 훈제연어 스파이스","(주)선도씨푸드",1.00,❌불일치,41
30652,"델몬트 망고","롯데칠성음료(주)","델몬트 망고","롯데웰푸드주식회사천안공장",1.00,❌불일치,47
30656,"고바우 가자미식해","(주)고바우푸드","가자미식해","(주)영동식품",0.60,❌불일치,106
30665,"시나몬 롤(번)","구스F&B(주) 1공장","시나몬 롤","(주)일영피엔씨",0.75,❌불일치,46
30670,"마늘쫑장아찌","농업회사법인 순창문옥례식품 주식회사","마늘쫑장아찌","순창고추장보존협의회",1.00,❌불일치,25
30685,"체다치즈 쿠키","(주)동화씨앤에프","미니 체다치즈 쿠키","대영식품(주)",0.73,❌불일치,47
30702,"한우 사골","주식회사바른터","한우 사골 곰탕","주식회사 소담소담",0.67,❌불일치,12
30705,"찹쌀 약과","신광제과","찹쌀 약과","농업회사법인호정식품(주)",1.00,❌불일치,73
30706,"보성녹차쿠키","브레젤르","보성녹차쿠키","(주)대산후드 탄현2공장",1.00,❌불일치,46
30715,"단호박송편(냉동)","한소담","봉하 단호박송편 (냉동)","농업회사법인(주)봉하마을",0.75,❌불일치,27
30720,"제주감귤초콜릿","새오름영농조합법인","제주감귤초콜릿","로얄제과(주)",1.00,❌불일치,82
30726,"녹두부침가루","성수식품","녹두부침가루","(주)우리집사람들",1.00,❌불일치,57
30729,"우거지갈비탕","에코푸드","우거지갈비탕","선미식품",1.00,❌불일치,85
30748,"본올리오카놀라유","(주)맛드림","본올리오카놀라유","(주)인스푸드코리아",1.00,❌불일치,14
30756,"해표 포도씨유","(주)사조대림","포도씨유","롯데웰푸드주식회사천안공장",0.63,❌불일치,18
30757,"고려홍삼차","(주)고려바이오홍삼","고려홍삼차","주식회사백천바이오텍(Biotech)",1.00,❌불일치,10
30779,"순창매실고추장","(주)순창마을","순창매실고추장","(주)기픈샘",1.00,❌불일치,72
30785,"양념닭갈비","(주)하림","양념닭갈비","남양",1.00,❌불일치,16
30811,"강화홍삼젤리","이화제과","강화홍삼젤리","명성제과",1.00,❌불일치,42
30812,"불고기브리또","주식회사 아티산푸드시스템","불고기브리또G","구스F&B(주)2공장",0.67,❌불일치,34
30825,"김치재래김","(주)해미","김치재래김","세창식품",1.00,❌불일치,31
30836,"매운닭볶음탕용","(주)하림","매운닭볶음탕C","(주)유월의보리",0.60,❌불일치,23
30856,"토마토케찹","롯데웰푸드주식회사천안공장","토마토케찹","주식회사 오뚜기",1.00,❌불일치,85
30862,"태화꽃소금","태화제염","태화꽃소금","태화염업사",1.00,❌불일치,8
30866,"좋은상품 포도","(주)엠에스씨","좋은상품 포도","(주)상일",1.00,❌불일치,63
30880,"하림 밥에 비벼먹는 닭고기 볶음","(주)하림","하림 밥에 비벼먹는 닭고기 볶음 볶음짜장","(주) 시즈너",0.86,❌불일치,21
30890,"두솔맑은두부","(주)두솔","두솔맑은두부","(주)오빌식품",1.00,❌불일치,8
30893,"부산어묵 땡","주식회사 늘푸른바다","부산어묵","대인에프앤씨 주식회사",0.71,❌불일치,73
30910,"고려홍삼절편삼","태웅식품(주)","고려홍삼절편삼","고려인삼과학(주)",1.00,❌불일치,20
30912,"고구마 라이스크런치","주식회사 초코비","라이스크런치","신비푸드",0.64,❌불일치,11
30913,"황새골 무도라지조청","연호전통식품","무도라지조청","보람",0.64,❌불일치,16
30933,"티젠 백수오차","주식회사 티젠","백수오차","(주)지산식품",0.63,❌불일치,9
30937,"훈제연어스테이크","해성코퍼레이션(주)","허브딜 훈제연어스테이크","우영수산주식회사",0.69,❌불일치,20
30943,"프리미엄돈까스","(주)동원F&B","프리미엄돈까스소스","(주)원일식품",0.64,❌불일치,53
30949,"한우사골곰탕","(주)더고기","한우사골곰탕","태원식품산업(주)",1.00,❌불일치,35
30961,"피넛크런치","비알코리아(주)신탄진공장","피넛크런치","본식품",1.00,❌불일치,16
30962,"다시마가루","(주)산바들","레드원 다시마가루","엘제이본가",0.60,❌불일치,6
30985,"생크림케익(1호)","씨제이푸드빌주식회사","생크림케익 1호","호텔리베라 델리샵",1.00,❌불일치,45
30995,"유기농 현미 크런치","(주)에이뷰","유기농 현미 크런치롤 미니","농업회사법인 조은제과 주식회사",0.63,❌불일치,24
30999,"찹쌀태양초고추장","삼화식품공사","찹쌀태양초고추장","신송식품주식회사",1.00,❌불일치,55
31015,"좋은상품 모카골드 커피믹스","(주)가배온","모카골드 커피믹스","남양유업주식회사 세종공장",0.67,❌불일치,14
31018,"맥반석통오징어","대양식품","맥반석통오징어","정화식품",1.00,❌불일치,71
31037,"양념닭갈비","코리아종합식품(주)가야지점","양념닭갈비","남양",1.00,❌불일치,16
31048,"올리비에올리브유","(주)맛드림","올리비에올리브유","(주)인스푸드코리아",1.00,❌불일치,6
31059,"호박인절미","한소담","한입 호박인절미","(주)늘푸른마을",0.67,❌불일치,60
31092,"볶은콩가루","성수식품","볶은콩가루","초야식품",1.00,❌불일치,24
31095,"제육볶음덮밥","모락동 17번지","제육볶음덮밥소스","농업회사법인상경에프앤비주식회사",0.60,❌불일치,20
31107,"고들빼기장아찌","장담아전통식품영농조합법인","고들빼기장아찌","이조전통식품",1.00,❌불일치,17
31112,"홍삼추출액","종근당건강(주)","6년근 홍삼추출액","채움에프앤비농업회사법인주식회사",0.60,❌불일치,7
31140,"둥근)계란&김치볶음밥","(주)한국데리카후레쉬","계란 두배 김치볶음밥","(주)이에스그린푸드",0.60,❌불일치,19
31153,"이마트 요거트 플레인","풀무원다논주식회사","플레인 요거트","셀플러스",0.67,❌불일치,50
31158,"명동고기왕만두","나래식품주식회사","명동고기왕만두","새싹원식품",1.00,❌불일치,142
31159,"메밀부침가루30%","(주)타래박","메밀부침가루35%","참조은메밀",0.64,❌불일치,9
31160,"초코칩 쿠키","롯데웰푸드(주)","초코칩 쿠키","장애인보호작업장꿈꾸는나무",1.00,❌불일치,43
31171,"우리밀만두","씨제이제일제당(주)","우리밀만두피","청기와집식품",0.63,❌불일치,24
31180,"검은깨건빵","(주)대명종합식품","검은깨건빵","(주)금풍제과",1.00,❌불일치,79
31186,"가자미조림","(주)은하수산 암남지점","가자미조림","주식회사 한백푸드",1.00,❌불일치,16
31187,"생크림케익(2호)","씨제이푸드빌주식회사","생크림케익","유일식품",0.67,❌불일치,36
31195,"햇살드리맛김","청수영어조합법인","햇살드리맛김치","(주)토속",0.67,❌불일치,36
31197,"땅콩카라멜","(주)크라운제과진천공장","땅콩카라멜","한양제과주식회사",1.00,❌불일치,161
31202,"숯불 바베큐맛김","수형식품 유한회사","바베큐맛김","해송식품 유한회사",0.67,❌불일치,32
31219,"도토리건조묵","농업회사법인제이엠미트당진지점","도토리건조묵","월산식품",1.00,❌불일치,36
31228,"대천재래김","동이김","대천재래김","주식회사 광천김 제2공장",1.00,❌불일치,19
31231,"냉동블루베리","(주)웰팜","냉동블루베리","(주)흥국에프엔비",1.00,❌불일치,9
31246,"오븐에 구운 유기농 호두","(주)에이뷰","오븐에 구운 유기농 호두강정","(주)코레드 인터내쇼날",0.76,❌불일치,12
31247,"숯불갈비재래김","(주)해미","숯불갈비재래김","장수식품",1.00,❌불일치,34
31308,"미니붕어빵","(주)성민푸드시스템","미니붕어빵(팥)","이앤시스템",0.75,❌불일치,8
31310,"따)맘모스","(주)샤니","맘모스","하마식품",0.67,❌불일치,30
31311,"수제초코칩쿠키","(주)조이푸드 성남지점","수제초코칩쿠키","아투에프앤디시스템",1.00,❌불일치,46
31316,"데리야끼스테이크","(주)샤니","데리야끼스테이크소스","(주)비에이치푸드",0.67,❌불일치,76
31319,"뷰티인사이드 바닐라","(주)빙그레","뷰티인사이드","영농조합법인수미마을",0.64,❌불일치,58
31321,"진미 섞박지","주식회사 진미푸드지점","진미네 섞박지","농업회사법인(주)제이엠푸드2",0.67,❌불일치,53
31326,"무말랭이무침","(주)더안코리아","무말랭이무침","(주)영동식품",1.00,❌불일치,87
31335,"불고기버거","주식회사 웰던에프에스","불고기버거","(주) 그린델리카",1.00,❌불일치,25
31338,"작두콩도라지청","(주)콩세상","작두콩도라지차","대한다업(주)",0.60,❌불일치,9
31358,"올리브 도시락김","해담푸드","해조명가 올리브 도시락김","맛나푸드 주식회사",0.64,❌불일치,35
31361,"삼천포어간장","(주)위드프레쉬","삼천포어간장","원정푸드",1.00,❌불일치,34
31362,"올리브파래김자반볶음","선일물산(주)","올리브파래김자반볶음","남해식품",1.00,❌불일치,41
31363,"골뱅이무침소스","(주)예우당에프에스","골뱅이무침소스","태원식품산업(주)",1.00,❌불일치,50
31368,"아카시아꿀","(주)꽃샘식품","아카시아꿀 향","유원화학",0.75,❌불일치,17
31386,"블루베리진액","(주)대덕바이오","블루베리진액","주식회사 대웅생명과학",1.00,❌불일치,12
31395,"고추잎무침","(주)더안코리아","고추잎무침","(주)순할머니반찬",1.00,❌불일치,105
31415,"고등어토막","청파푸드주식회사","고등어토막","(주)인풍",1.00,❌불일치,9
31416,"고추장볶음(매운맛)양념","오케이아이레스토랑시스템(주)","매운맛 고추장볶음","한일식품",0.77,❌불일치,38
31420,"하이라이스","대상(주)기흥공장","하이라이스","한국에스비식품(주)",1.00,❌불일치,123
31424,"히코코 피나콜라다","(주)히코코","피나콜라다","주식회사 티젠",0.60,❌불일치,32
31429,"검은깨올방개묵","(주)한울타리식품","검은깨올방개묵","대오식품",1.00,❌불일치,30
31451,"초코칩 쿠키","롯데웰푸드(주)","초코칩 쿠키","장애인보호작업장꿈꾸는나무",1.00,❌불일치,43
31465,"고려흑삼비타민캔디","(주)한국뉴트리","고려흑홍삼비타민캔디","(주)맛고을식품",0.62,❌불일치,53
31467,"바나나향 케?","천안제과","바나나향","(주)대천향료",0.71,❌불일치,6
31477,"요구르트맛캔디","로얄제과(주)","요구르트맛캔디","양지제과",1.00,❌불일치,33
31487,"고기찐만두","농업회사법인(유)굿푸드","고기찐만두","천두식품",1.00,❌불일치,160
31490,"찹쌀태양초고추장","매일식품주식회사","찹쌀태양초고추장","신송식품주식회사",1.00,❌불일치,55
31491,"한우고기곰탕","(주)녹채원","한우고기곰탕","고삼농협 안성마춤 푸드센터",1.00,❌불일치,10
31497,"해물낙지볶음","(주)참맛나라","해물낙지볶음양념","텃밭F&S",0.60,❌불일치,106
31499,"천년초 줄기초","내츄럴씨엔에프","천년초 줄기즙","농업회사법인 주식회사 우준식품",0.60,❌불일치,10
31516,"누룽지가루","자연그린 주식회사","누룽지가루","(주)새롬푸드 농업회사법인",1.00,❌불일치,32
31529,"아리플러스 일반미 쌀떡볶이","(주)송학식품(제1공장)","일반미 쌀떡볶이","(주)맛찬들백미식품",0.60,❌불일치,17
31541,"담터 루이보스","티앤씨더블유(주)","루이보스","Tea Sharp",0.63,❌불일치,7
31544,"양념깻잎지","주식회사 청아굿푸드","양념깻잎지","(주)유창상사",1.00,❌불일치,81
31558,"동원참치김치찌개용","(주)동원F&B","동원참치김치찌개","오성푸드 주식회사",0.73,❌불일치,83
31566,"백설군만두","씨제이제일제당(주)","백설군만두","(주)엄지식품",1.00,❌불일치,101
31572,"핫바베큐치킨","에쓰푸드(주)","핫바베큐치킨피자","주식회사조흥",0.60,❌불일치,64
31573,"우리밀약과","농업회사법인 당암명가당암전통생강한과 (주)","우리밀약과","신광제과",1.00,❌불일치,43
31585,"매콤한 낙지볶음","(주)참맛나라","매콤한 낙지볶음","(주)거북이달린다",1.00,❌불일치,68
31588,"맥반석오징어","홍익식품","맥반석오징어","금한산업",1.00,❌불일치,120
31598,"헛개모닝해피타임","웰바이오텍","헛개모닝해피타임","(주)보고신약 논산공장",1.00,❌불일치,116
31601,"유기농 볶음 아몬드","청오건강 농업회사법인(주)","볶음 아몬드","(주)파란앤에프",0.64,❌불일치,6
31611,"꼬마쌀떡볶이","칠갑농산(주)","꼬마쌀떡볶이","(주)산돌식품",1.00,❌불일치,25
31615,"김치왕만두","농업회사법인(유)굿푸드","김치왕만두","(주)풀그린",1.00,❌불일치,171
31624,"땅콩맛전병","매일제과산업(주)","땅콩맛전병","문화제과",1.00,❌불일치,56
31626,"못난이 명란젓","(주)고바우푸드","못난이 명란젓","풍미식품",1.00,❌불일치,28
31658,"신(辛)불닭","주식회사 태림에프웰","신(辛)불닭소스","주식회사 혜성식품",0.60,❌불일치,36
31676,"사각사각사과","롯데칠성음료(주)","사각사각사과","(주)화과방",1.00,❌불일치,68
31677,"시나몬아몬드","나라통상(주)","시나몬아몬드","대륙식품(주)",1.00,❌불일치,14
31694,"옥수수식빵","(주)샤니","옥수수식빵","서울식품공업(주)",1.00,❌불일치,149
31705,"백설군만두","씨제이제일제당(주)","백설군만두","(주)엄지식품",1.00,❌불일치,101
31719,"칠곡미숫가루","농업회사법인 김포농식품(주)","칠곡미숫가루","(주)신안식품",1.00,❌불일치,27
31724,"유기농오렌지주스","(주)웰팜","유기농오렌지주스","주식회사 휴럼",1.00,❌불일치,11
31737,"초화림 마늘종무침","(주)초화림","마늘종무침","농업회사법인(주)착한식품",0.60,❌불일치,83
31742,"검은콩 분말 청국장","해동백제영농조합법인","검은콩 청국장","양춘선식품",0.73,❌불일치,72
31745,"유기 볶음참깨","농업회사법인(주)영양F&S","볶음참깨","구일식품",0.63,❌불일치,6
31761,"양조진간장","씨제이제일제당(주)","새싹 양조진간장","삼진 그린푸드 주식회사",0.67,❌불일치,76
31771,"제주백년초초콜릿","새오름영농조합법인","제주백년초초콜릿","주식회사탐나는초콜릿",1.00,❌불일치,14
31772,"사랑담은 오리엔탈드레싱","(주)사랑과정성","오리엔탈드레싱","대상(주)기흥공장",0.62,❌불일치,113
31785,"고구마조청","재머리농원","고구마조청","더나음 협동조합",1.00,❌불일치,8
31791,"낙지불고기","(주)미트뱅크","낙지불고기","주식회사 맛깔푸드",1.00,❌불일치,7
31814,"제주감귤초콜릿","(주)제주오렌지","제주감귤초콜릿","로얄제과(주)",1.00,❌불일치,82
31815,"파슬리후레이크","(주)뚜레반","파슬리후레이크","세라식품산업사",1.00,❌불일치,7
31852,"제주산야초 흰민들레 발효진액","제주산야초영농조합법인","제주산야초 흰민들레 발효진액","산야초이야기",1.00,❌불일치,8
31884,"10곡 미싯가루","전원식품","10곡 미싯가루","매일만나식품",1.00,❌불일치,44
31887,"죽염 도시락김","해담푸드","도시락김","사조씨푸드(주)익산공장",0.63,❌불일치,32
31888,"헛개모닝해피타임","웰바이오텍","헛개모닝해피타임","(주)보고신약 논산공장",1.00,❌불일치,116
31904,"모싯잎떡국","(유)강남식품","모싯잎떡국떡","사임당푸드영농조합법인",0.63,❌불일치,13
31905,"전철우 고향랭면(함흥)","(주)태종에프디","전철우 고향랭면(함흥)","(주)면사랑",1.00,❌불일치,38
31908,"강화홍삼캔디","이화제과","강화홍삼캔디","맘모스식품",1.00,❌불일치,37
31911,"고려홍삼캔디","(주)한국뉴트리","고려홍삼캔디","일광제과",1.00,❌불일치,41
31919,"산양산삼액","한산원","산양산삼액","백화산양산삼조합",1.00,❌불일치,54
31933,"좋은상품 오리지날 커피믹스","한국맥널티주식회사","오리지날 커피믹스","(주)대상다이브스 이천공장",0.67,❌불일치,17
31936,"요거트케익","주식회사삼립","요거트케익","(주)바르미",1.00,❌불일치,77
31958,"레몬에이드믹스","녹차원주식회사","레몬에이드믹스","(주)담터",1.00,❌불일치,83
31982,"무농약양파로만든양파즙","(주)웰팜","무농약양파로만든 양파즙","푸른들영농조합법인",0.67,❌불일치,7
31983,"삼각주먹밥용포장김","삼해상사(주)부안공장","삼각주먹밥용포장김","삼해상사(주)부안2공장",1.00,❌불일치,23
32012,"고려인삼차","녹차원주식회사","고려인삼차","(주)케이지앤에프",1.00,❌불일치,27
32023,"소양념불고기","태하식품","소양념불고기","이푸드",1.00,❌불일치,42
32025,"허니머스타드소스","서정쿠킹(주)","허니머스타드소스","한국에스비식품(주)",1.00,❌불일치,118
32026,"고등어토막","청파푸드주식회사","고등어토막","(주)인풍",1.00,❌불일치,9
32035,"올리브파래김자반 볶음","영어조합법인 태경식품","올리브파래김자반볶음","남해식품",0.64,❌불일치,41
32042,"볶은원두커피","주식회사 굿윌커피","볶은원두커피 B2","커피원두공장(미니자판기라이프)",0.70,❌불일치,6
32047,"김신영 김치손만두","나래식품주식회사","김치손만두","(주)풀그린",0.67,❌불일치,172
32049,"시나몬 롤","구스F&B(주) 1공장","시나몬 롤","(주)일영피엔씨",1.00,❌불일치,46
32061,"돼지양념불고기","태하식품","돼지양념불고기K","이푸드(주)",0.70,❌불일치,100
